first_name,last_name,email,date_of_birth,above_18
Paul,Reid,Paul_Reid@manning.com,19990205,True
Thomas,Bryant,Thomas_Bryant@shannon.net,20100409,False
Marvin,Wood,Marvin_Wood@nguyen.net,19590109,True
Zachary,Gordon,Zachary_Gordon@banks.com,19980410,True
Eric,Becker,Eric_Becker@smith.com,19951227,True
Jason,Greene,Jason_Greene@murray-jenkins.com,20180819,False
Thomas,Davis,Thomas_Davis@king.net,20011125,True
Kimberly,Duncan,Kimberly_Duncan@hall.org,19871009,True
Samantha,Smith,Samantha_Smith@ortega-nielsen.com,19801216,True
Thomas,Rogers,Thomas_Rogers@banks-perkins.net,19970819,True
Ryan,Hammond,Ryan_Hammond@simpson-torres.com,19601123,True
Jillian,Smith,Jillian_Smith@mckinney.com,19720930,True
Charles,Harris,Charles_Harris@romero.com,20051001,False
Jenny,Lewis,Jenny_Lewis@flores.com,19970706,True
Heidi,Bolton,Heidi_Bolton@spencer.com,19560616,True
Ian,Park,Ian_Park@acevedo-chapman.org,19771017,True
David,Guzman,David_Guzman@ray.net,20180207,False
Pamela,Dillon,Pamela_Dillon@durham.info,19721004,True
Kimberly,Leblanc,Kimberly_Leblanc@webb-thomas.info,19971209,True
Megan,Smith,Megan_Smith@davidson.org,20080930,False
Ronald,Costa,Ronald_Costa@carter.org,19850419,True
Daniel,Lewis,Daniel_Lewis@robertson.com,19770205,True
Dale,Ramirez,Dale_Ramirez@patton.com,19550323,True
Abigail,Allen,Abigail_Allen@melendez-jordan.com,19990202,True
Kenneth,Sims,Kenneth_Sims@williams.com,19900906,True
Lisa,Mendez,Lisa_Mendez@jones.net,19720326,True
Eric,Brown,Eric_Brown@smith.biz,20170308,False
Kristi,Cobb,Kristi_Cobb@evans-hall.com,19600906,True
Anne,Macdonald,Anne_Macdonald@baker-owens.org,20011011,True
Lauren,Parker,Lauren_Parker@walker.com,19880620,True
Carol,Sharp,Carol_Sharp@garcia-lamb.com,19750312,True
Christine,Miles,Christine_Miles@patel.com,19620407,True
Amanda,Bowers,Amanda_Bowers@parrish.com,19760824,True
Joseph,Buck,Joseph_Buck@jacobs.com,19520311,True
Sean,Conway,Sean_Conway@barnes-lee.net,19730329,True
Julia,Murphy,Julia_Murphy@burke.com,19850817,True
Lynn,Anderson,Lynn_Anderson@williams-carter.com,19960113,True
James,Gray,James_Gray@crane.com,19751014,True
Stephanie,Gray,Stephanie_Gray@kelly.info,20031007,False
Ronald,Baird,Ronald_Baird@garcia.biz,19981021,True
Christopher,Cochran,Christopher_Cochran@williams.com,19791125,True
Kyle,Torres,Kyle_Torres@peters.com,19850720,True
William,Oconnor,William_Oconnor@johnson-ponce.com,20160627,False
Caleb,Kelly,Caleb_Kelly@gomez.net,20090803,False
Rachael,Garcia,Rachael_Garcia@padilla.com,19860621,True
Brandon,Weber,Brandon_Weber@harmon.com,19920214,True
Thomas,Hoover,Thomas_Hoover@schroeder.com,20040824,False
Michelle,Jimenez,Michelle_Jimenez@hartman.com,19820725,True
Rebecca,Davis,Rebecca_Davis@abbott.com,20111020,False
Miranda,Flynn,Miranda_Flynn@lee.com,19640514,True
Jennifer,Perez,Jennifer_Perez@olsen.com,19761030,True
James,Newton,James_Newton@jimenez.biz,20041008,False
Peter,Hernandez,Peter_Hernandez@stewart.info,19640331,True
Nicholas,Combs,Nicholas_Combs@walker.com,19671231,True
Karen,Wilson,Karen_Wilson@brown.org,20060102,False
Jenna,Campbell,Jenna_Campbell@brady.com,19550819,True
Michelle,Melendez,Michelle_Melendez@white.com,19880603,True
Andrew,Gallagher,Andrew_Gallagher@frank.org,19600921,True
Laura,Ross,Laura_Ross@harris.com,19641120,True
Teresa,Lindsey,Teresa_Lindsey@harvey.com,19670107,True
James,Frost,James_Frost@graves.biz,19560322,True
Robert,Jackson,Robert_Jackson@thomas.biz,19680409,True
John,Norman,John_Norman@morris.com,19830506,True
Alicia,Anderson,Alicia_Anderson@hall.com,20130523,False
Jason,Chang,Jason_Chang@chambers.com,19860510,True
Laura,Gray,Laura_Gray@fletcher.com,19980604,True
Wanda,Long,Wanda_Long@williamson-larsen.info,20160224,False
Sylvia,Koch,Sylvia_Koch@lane.net,19980630,True
Melissa,Higgins,Melissa_Higgins@hicks.com,19660606,True
Eric,Glover,Eric_Glover@lewis-welch.com,19641229,True
Daniel,Cisneros,Daniel_Cisneros@lara.com,19830527,True
Emily,Graham,Emily_Graham@santos-rivera.biz,19741102,True
Sherri,Smith,Sherri_Smith@haas.com,19541128,True
Dr.,William,William_Smith@robinson.com,19631027,True
Terri,Aguirre,Terri_Aguirre@myers-shepherd.biz,19840714,True
Natalie,Haney,Natalie_Haney@buck.com,19860302,True
Casey,Holder,Casey_Holder@schultz.com,20161207,False
Lisa,Duran,Lisa_Duran@page-oneill.com,20040119,False
David,Smith,David_Smith@allen-brown.com,20050825,False
Emily,Andrews,Emily_Andrews@reyes-singh.com,19550427,True
Kyle,Harvey,Kyle_Harvey@atkinson.biz,20060530,False
Laura,Wu,Laura_Wu@watson.org,19850614,True
Elijah,Johnson,Elijah_Johnson@meyer.com,20170524,False
Brittany,Montgomery,Brittany_Montgomery@graham-barr.org,19731117,True
Aaron,Mccarthy,Aaron_Mccarthy@villarreal-murphy.net,19820517,True
Sarah,Harris,Sarah_Harris@thomas-sanchez.com,20010530,True
Jacqueline,Johnston,Jacqueline_Johnston@barr.com,19850220,True
Tina,Wood,Tina_Wood@schultz.org,19990824,True
Karen,Duncan,Karen_Duncan@vasquez-garcia.com,19670225,True
Victor,Owens,Victor_Owens@collins.com,19960815,True
Nathan,Warren,Nathan_Warren@sparks-guerra.org,19600407,True
Kenneth,Brown,Kenneth_Brown@noble-walls.org,19500926,True
Jill,Cain,Jill_Cain@fitzgerald.com,20021111,True
Kimberly,Koch,Kimberly_Koch@rodriguez.net,19870125,True
Allison,Obrien,Allison_Obrien@bailey-sanders.com,19620423,True
Robert,Martinez,Robert_Martinez@cooper.com,20111123,False
Peter,Wilson,Peter_Wilson@jackson-hall.org,19600910,True
Kelsey,Wiley,Kelsey_Wiley@barnes.com,20011130,True
Eric,Murray,Eric_Murray@lamb.com,19870731,True
John,Rogers,John_Rogers@oneill.com,19710905,True
Luke,Estrada,Luke_Estrada@winters.info,20130812,False
Mr.,Robert,Robert_Clark@walker-graham.info,20070422,False
Kimberly,Koch,Kimberly_Koch@hughes-fox.org,20160320,False
Laura,Bailey,Laura_Bailey@snyder.com,19700811,True
Allison,Frye,Allison_Frye@medina.com,19750927,True
Krystal,Owens,Krystal_Owens@andrade-garcia.com,19930417,True
Denise,Ferguson,Denise_Ferguson@snyder.biz,20120901,False
Crystal,Alexander,Crystal_Alexander@johnson.info,19870620,True
Henry,Cummings,Henry_Cummings@guzman.com,20110701,False
Lori,Morgan,Lori_Morgan@turner.biz,19740607,True
Donald,Barton,Donald_Barton@ellis.com,19520712,True
Janet,Collins,Janet_Collins@farrell.com,19840721,True
Austin,Rosales,Austin_Rosales@howe.org,20011116,True
Kathy,White,Kathy_White@wang.info,20000615,True
Mrs.,Kimberly,Kimberly_Preston@cole.info,20160114,False
John,Hudson,John_Hudson@ayers.com,20140831,False
Don,Ryan,Don_Ryan@koch.com,19510529,True
Sarah,Morgan,Sarah_Morgan@nolan.info,20030219,False
Samuel,Patel,Samuel_Patel@villa-johnson.com,20140530,False
Robert,Wilson,Robert_Wilson@fuller.org,19550305,True
Megan,Aguilar,Megan_Aguilar@mitchell.com,19580119,True
Jonathan,Green,Jonathan_Green@weiss.biz,19521128,True
Jacob,Tate,Jacob_Tate@nash-cowan.info,19910423,True
Trevor,Brown,Trevor_Brown@stokes.info,19691030,True
Kristine,Barker,Kristine_Barker@parrish.com,19751106,True
Cameron,Brown,Cameron_Brown@jones-adams.org,20010309,True
Lauren,Taylor,Lauren_Taylor@mccoy.info,20150806,False
Brandon,Murphy,Brandon_Murphy@luna.info,19550409,True
Paul,Ward,Paul_Ward@sanchez-larsen.org,19550908,True
Cynthia,Ward,Cynthia_Ward@burns.com,19680321,True
Kristin,Lawson,Kristin_Lawson@salinas.com,19760111,True
Stephen,Roberts,Stephen_Roberts@rodriguez.com,20130315,False
Victor,Rivera,Victor_Rivera@chavez.biz,20040109,False
James,Castaneda,James_Castaneda@miller-hart.com,19640126,True
Ryan,Olsen,Ryan_Olsen@blankenship.com,20120419,False
Alejandra,Jones,Alejandra_Jones@williams-smith.net,19680918,True
Cheyenne,Miranda,Cheyenne_Miranda@contreras.info,19710601,True
Courtney,Maxwell,Courtney_Maxwell@hunt.com,19750414,True
Lindsay,Acosta,Lindsay_Acosta@nichols.com,19880323,True
Michael,Middleton,Michael_Middleton@williams-zamora.com,19810804,True
Katrina,Perry,Katrina_Perry@frye-keller.com,19950328,True
Bailey,Johnson,Bailey_Johnson@brooks.org,20091208,False
Robert,Ortiz,Robert_Ortiz@saunders-hunter.com,19761108,True
Glenda,Woods,Glenda_Woods@williams.biz,19811007,True
Doris,Meyer,Doris_Meyer@sullivan.org,19720902,True
Connie,Harper,Connie_Harper@lewis.com,19950627,True
Tyler,Parker,Tyler_Parker@sheppard.org,19541202,True
Julie,Hernandez,Julie_Hernandez@fisher.com,19710323,True
Nicole,Kim,Nicole_Kim@schultz-brown.com,19900204,True
John,Benitez,John_Benitez@campbell.com,19670606,True
Dustin,Thomas,Dustin_Thomas@tran-rice.biz,19670614,True
Sheri,Carter,Sheri_Carter@bryant.com,19560807,True
Ryan,Davis,Ryan_Davis@buck.org,19640324,True
Shelby,Kaufman,Shelby_Kaufman@weiss.net,20141016,False
Debbie,Burns,Debbie_Burns@salinas.com,19830806,True
Kyle,Morales,Kyle_Morales@perry.info,19991113,True
Nicole,Johnson,Nicole_Johnson@boone.net,19770413,True
Gabriel,Preston,Gabriel_Preston@black.com,19961120,True
Casey,Johnston,Casey_Johnston@wood.com,20100329,False
Sean,Adams,Sean_Adams@brown.com,19730519,True
Joel,Lee,Joel_Lee@hurley.com,20030609,False
Mark,Williams,Mark_Williams@watkins.net,19710614,True
Joseph,Bartlett,Joseph_Bartlett@campbell.net,19850617,True
Debra,Wilson,Debra_Wilson@patel.org,19950922,True
Megan,Sullivan,Megan_Sullivan@miller-ryan.org,19550223,True
Jake,Davis,Jake_Davis@landry-morgan.net,20080711,False
Timothy,Russell,Timothy_Russell@bird-mclean.net,19950703,True
Steven,Hodges,Steven_Hodges@sanchez-phillips.com,19510903,True
Meagan,Robinson,Meagan_Robinson@sanchez.net,19510917,True
Brandon,Orozco,Brandon_Orozco@greene.com,19870717,True
Scott,Sandoval,Scott_Sandoval@campbell.com,19711020,True
Jeremy,Hunter,Jeremy_Hunter@alexander-smith.com,19531119,True
Monica,Lloyd,Monica_Lloyd@schneider.info,19610225,True
Ryan,Scott,Ryan_Scott@wilson.info,20070222,False
Kari,Nguyen,Kari_Nguyen@farley.com,19991119,True
Heidi,Brown,Heidi_Brown@foster-jones.com,20040606,False
Rebecca,Castillo,Rebecca_Castillo@summers-ward.com,19520206,True
Terri,Cox,Terri_Cox@swanson.com,19551104,True
Timothy,Smith,Timothy_Smith@patton-rose.com,20160616,False
Molly,Coleman,Molly_Coleman@santiago.com,19810106,True
Katherine,Brown,Katherine_Brown@stephens-mckenzie.com,19590907,True
Kyle,Dalton,Kyle_Dalton@haley-foster.com,20070604,False
Haley,Oconnor,Haley_Oconnor@crawford.com,20140927,False
Janet,Tate,Janet_Tate@moore-carter.com,20031215,False
Timothy,Collins,Timothy_Collins@browning.info,19800312,True
Michael,Marks,Michael_Marks@brown-vargas.net,19680216,True
Maria,Day,Maria_Day@miller.info,20070323,False
Jason,Trujillo,Jason_Trujillo@strong.com,19680505,True
Kristin,Parker,Kristin_Parker@ramirez.com,19670817,True
Megan,Livingston,Megan_Livingston@perry-castillo.com,19800714,True
Mr.,Joshua,Joshua_Ellis@gonzalez.biz,19960226,True
Ann,Fuentes,Ann_Fuentes@lane.info,19900503,True
Briana,Vega,Briana_Vega@potter-gomez.biz,19650828,True
Kathryn,Jackson,Kathryn_Jackson@hill.biz,20021223,True
Mary,Galloway,Mary_Galloway@nelson-estrada.biz,20130331,False
Lorraine,Lee,Lorraine_Lee@wolfe.com,19760512,True
Brittany,Hill,Brittany_Hill@rogers-hoffman.com,19870605,True
Laura,Benjamin,Laura_Benjamin@sloan-blair.org,19520221,True
Jennifer,Collier,Jennifer_Collier@fischer.org,20090812,False
Lisa,Ramirez,Lisa_Ramirez@duncan.net,19861025,True
Angel,Hill,Angel_Hill@wilson.com,20130916,False
Connor,Rivas,Connor_Rivas@romero-bryant.com,19870129,True
Mrs.,Ashley,Ashley_Carter@matthews-terrell.com,19530623,True
William,Gay,William_Gay@mendez.com,19780210,True
Joshua,Sanchez,Joshua_Sanchez@boyle.info,19750906,True
Nicole,Moon,Nicole_Moon@schmidt.com,19630212,True
Kayla,Wilson,Kayla_Wilson@rivera.biz,19631126,True
Brett,Brown,Brett_Brown@mcdaniel.com,19620422,True
Mr.,Thomas,Thomas_Williams@espinoza.net,19781024,True
Kristin,Rosales,Kristin_Rosales@rogers.com,19930226,True
Jennifer,Cruz,Jennifer_Cruz@simmons.net,20141124,False
Amanda,Chandler,Amanda_Chandler@stone.net,19890107,True
Taylor,Lopez,Taylor_Lopez@mendez.info,19841231,True
Tyler,Jones,Tyler_Jones@hanson-stephens.com,20121129,False
Derek,Walker,Derek_Walker@brown.com,20150813,False
Lauren,Chase,Lauren_Chase@jenkins.com,19550316,True
Dean,Rice,Dean_Rice@swanson.biz,19880628,True
Brenda,Boyer,Brenda_Boyer@wells.com,19821211,True
Melissa,Jordan,Melissa_Jordan@lucas-carson.com,19701215,True
Brianna,Valentine,Brianna_Valentine@martinez.com,20010503,True
Richard,White,Richard_White@osborne.com,20050531,False
Steven,Paul,Steven_Paul@green.biz,19831109,True
Jessica,Peck,Jessica_Peck@martin.net,19510120,True
Christopher,Hughes,Christopher_Hughes@copeland.com,20020425,True
Nancy,Rodriguez,Nancy_Rodriguez@bennett.com,19810204,True
Stacy,Robles,Stacy_Robles@jones-cross.com,20021102,True
Robert,Bray,Robert_Bray@walker.com,20161128,False
Mrs.,Kelly,Kelly_Schmitt@james-aguirre.com,20150418,False
Charles,Butler,Charles_Butler@melendez.info,20021020,True
Emily,Shaw,Emily_Shaw@jones.org,19761014,True
Anne,Dixon,Anne_Dixon@rogers-hudson.com,19870714,True
Joan,White,Joan_White@sullivan.net,19940304,True
Darren,Mcfarland,Darren_Mcfarland@thompson-roberts.com,19770710,True
Tammy,Lane,Tammy_Lane@wood-davis.com,20120315,False
Duane,Smith,Duane_Smith@schmidt.com,20000214,True
Carrie,Martinez,Carrie_Martinez@hendrix.com,19740124,True
Jeffery,Hill,Jeffery_Hill@cook-lloyd.com,19591223,True
Jessica,Clark,Jessica_Clark@livingston.biz,19821217,True
Linda,White,Linda_White@moore.com,19751015,True
Jake,Spencer,Jake_Spencer@murphy.com,20020509,True
Jeremy,Miller,Jeremy_Miller@newman.net,19721229,True
Alexandra,Blackwell,Alexandra_Blackwell@mcclain-walsh.org,19671109,True
Brian,Best,Brian_Best@peters.com,19501210,True
Mary,Reynolds,Mary_Reynolds@pierce.biz,20071119,False
Valerie,Armstrong,Valerie_Armstrong@anderson.com,20140329,False
Joseph,Gray,Joseph_Gray@mclaughlin.com,20040820,False
Jennifer,Dominguez,Jennifer_Dominguez@underwood-sawyer.com,19790613,True
Heather,Rodriguez,Heather_Rodriguez@eaton.com,20061129,False
Curtis,Valdez,Curtis_Valdez@summers.com,19671127,True
Joseph,Chan,Joseph_Chan@hutchinson-gutierrez.com,19660922,True
Jeffrey,Edwards,Jeffrey_Edwards@small.com,19560204,True
John,Schmidt,John_Schmidt@adkins.net,19730524,True
Roberto,Adams,Roberto_Adams@lynch.com,19721019,True
Ian,Vargas,Ian_Vargas@atkins.info,19551120,True
Breanna,Merritt,Breanna_Merritt@butler.info,20170227,False
Sherry,Smith,Sherry_Smith@brooks.com,19630815,True
Sara,Dominguez,Sara_Dominguez@delgado.com,19860220,True
Gabriel,Short,Gabriel_Short@fitzgerald-atkinson.org,19860901,True
Kathleen,Ali,Kathleen_Ali@horn-rogers.com,19960602,True
Jessica,Bailey,Jessica_Bailey@huynh-rose.com,19550731,True
Patrick,Johns,Patrick_Johns@taylor.com,19680115,True
Timothy,Massey,Timothy_Massey@green-williams.com,19860903,True
Yolanda,White,Yolanda_White@powell.biz,19950416,True
George,Long,George_Long@long-martin.com,19810731,True
Danielle,Wilson,Danielle_Wilson@dean.com,19931229,True
Michele,Page,Michele_Page@kirby-martin.biz,19590912,True
Benjamin,Smith,Benjamin_Smith@chase.info,19590224,True
Michael,Farrell,Michael_Farrell@miller-snyder.com,19870114,True
Richard,Gibson,Richard_Gibson@calhoun.org,19520210,True
Stephanie,Chambers,Stephanie_Chambers@park-hendrix.info,19790304,True
Daniel,Rice,Daniel_Rice@bell.com,19571206,True
Danielle,Stephens,Danielle_Stephens@miller.net,19610929,True
Ashley,Chase,Ashley_Chase@owen-gillespie.com,19821126,True
Carlos,Rangel,Carlos_Rangel@long-wilson.biz,19831224,True
Lindsey,Castillo,Lindsey_Castillo@white.com,20041016,False
Scott,Johnson,Scott_Johnson@sawyer-hood.info,19880918,True
Sharon,Hicks,Sharon_Hicks@mcintosh-hart.com,19650129,True
Ashlee,Oconnell,Ashlee_Oconnell@mann.com,19970506,True
Amy,Parker,Amy_Parker@mclaughlin-kent.com,19561117,True
John,Wright,John_Wright@kim.org,19600309,True
Denise,Davis,Denise_Davis@hogan.net,20121204,False
Beth,Peck,Beth_Peck@smith.info,20001122,True
Steve,Ellis,Steve_Ellis@barton.info,19651213,True
Stacey,Reed,Stacey_Reed@molina-harper.net,19900402,True
Christine,Scott,Christine_Scott@miller.com,19740902,True
Mrs.,Sarah,Sarah_Rios@winters.org,19691223,True
Crystal,Stout,Crystal_Stout@garcia.com,20160425,False
Matthew,Lyons,Matthew_Lyons@sullivan.info,19510227,True
Ann,Wolf,Ann_Wolf@wilkins.com,19801112,True
Colleen,Davis,Colleen_Davis@taylor.com,20080629,False
Shannon,Miller,Shannon_Miller@holloway.com,20170315,False
Yvonne,Kirk,Yvonne_Kirk@morris.biz,19660728,True
Daniel,Johnson,Daniel_Johnson@alvarez.com,19670601,True
Alexander,Stewart,Alexander_Stewart@santos.com,20070725,False
Linda,Gibson,Linda_Gibson@roberts.com,19830115,True
Brianna,Schaefer,Brianna_Schaefer@nelson-mcmahon.com,19761203,True
Gwendolyn,Lane,Gwendolyn_Lane@higgins.biz,19550928,True
Andrew,Brewer,Andrew_Brewer@green.info,19910810,True
Lisa,Hooper,Lisa_Hooper@carroll-holt.org,20030104,False
Angela,Morris,Angela_Morris@murray.com,19760702,True
Ashley,Montes,Ashley_Montes@pace.com,19780923,True
Margaret,Medina,Margaret_Medina@stewart.info,19540429,True
Ian,Thomas,Ian_Thomas@montgomery-snyder.com,19950706,True
Christopher,Smith,Christopher_Smith@martinez-bradley.biz,19720128,True
Victoria,Jones,Victoria_Jones@camacho.org,19810310,True
Mark,Frederick,Mark_Frederick@freeman-jackson.com,19991101,True
Joshua,Atkinson,Joshua_Atkinson@salazar.com,19931024,True
Russell,Coleman,Russell_Coleman@reid-miller.net,19851223,True
Michelle,Roberts,Michelle_Roberts@salazar-mccann.org,19631031,True
Dan,Reynolds,Dan_Reynolds@hendrix-english.net,19770507,True
Tim,Robinson,Tim_Robinson@grimes.net,19720516,True
Shawn,Sanders,Shawn_Sanders@gutierrez.info,19560603,True
Carol,White,Carol_White@flores-kim.com,19780718,True
Dawn,Clark,Dawn_Clark@ibarra.net,19711214,True
Francisco,Vasquez,Francisco_Vasquez@moreno-sheppard.com,19700729,True
Andre,West,Andre_West@herrera-rowe.biz,19571117,True
Cristian,Kelley,Cristian_Kelley@taylor-colon.net,19510108,True
William,Brown,William_Brown@ross.com,20140928,False
Ashley,Davidson,Ashley_Davidson@gaines.org,20091031,False
Audrey,Wilson,Audrey_Wilson@alexander-martinez.com,19670126,True
Joseph,Long,Joseph_Long@williams.net,19881024,True
John,Smith,John_Smith@butler.com,19891213,True
Jeffrey,Turner,Jeffrey_Turner@robinson.com,19840112,True
John,Sloan,John_Sloan@henderson.com,20101221,False
Linda,Evans,Linda_Evans@stokes-novak.com,19710903,True
Tammy,Brown,Tammy_Brown@bright.com,19800329,True
Jesse,Perry,Jesse_Perry@marsh.net,19691013,True
Ricardo,Cruz,Ricardo_Cruz@salazar-manning.com,19780205,True
Mary,Stevens,Mary_Stevens@cummings-caldwell.com,19530923,True
Wendy,Grimes,Wendy_Grimes@williams.com,20141109,False
Anthony,Howe,Anthony_Howe@waters.com,19781201,True
Collin,Velazquez,Collin_Velazquez@craig-whitaker.com,19601230,True
Michael,Dudley,Michael_Dudley@wilkerson.com,20020410,True
Michelle,Guzman,Michelle_Guzman@mccarthy.biz,20000516,True
Jessica,Smith,Jessica_Smith@walsh-steele.com,19510531,True
Kevin,Benitez,Kevin_Benitez@edwards.net,20131118,False
Amanda,Nichols,Amanda_Nichols@owens.info,19950928,True
Michael,Hall,Michael_Hall@johnson.biz,19570616,True
Marcus,Villarreal,Marcus_Villarreal@parsons-rogers.info,19561228,True
Jessica,Fleming,Jessica_Fleming@green.com,20120528,False
Brenda,Long,Brenda_Long@carter.net,19510914,True
Megan,Taylor,Megan_Taylor@montgomery.com,19930510,True
Keith,Avila,Keith_Avila@cole.com,19780715,True
Kelly,Lopez,Kelly_Lopez@shelton.com,20161104,False
Natasha,Lee,Natasha_Lee@aguilar.com,19500625,True
Shane,Gonzales,Shane_Gonzales@reid.biz,20160617,False
Jill,Brown,Jill_Brown@anderson.com,19791215,True
Nicole,Jacobs,Nicole_Jacobs@alexander.biz,19801113,True
Tanya,Harris,Tanya_Harris@ponce.info,19510911,True
Diane,Mcgee,Diane_Mcgee@martinez.com,19610525,True
Aaron,Salas,Aaron_Salas@baldwin.com,19871121,True
Angela,Humphrey,Angela_Humphrey@brown-watson.com,19660717,True
Teresa,Flynn,Teresa_Flynn@jimenez.net,19820605,True
Patrick,Powell,Patrick_Powell@ballard.info,19570117,True
David,Brock,David_Brock@buchanan-fernandez.info,20051210,False
Mr.,James,James_Roach@wheeler-bailey.org,19531028,True
Tanya,Le,Tanya_Le@terry-zimmerman.biz,19740917,True
Joshua,Martinez,Joshua_Martinez@sellers.com,19870430,True
Justin,Perez,Justin_Perez@baker-downs.com,19931230,True
Cristina,Martin,Cristina_Martin@bradley-gould.com,19940319,True
Steven,Campbell,Steven_Campbell@erickson.com,19950928,True
John,Johnson,John_Johnson@gilmore.net,19530905,True
Jesse,Garcia,Jesse_Garcia@taylor-cole.com,19731013,True
Kelly,Morales,Kelly_Morales@sanchez.com,19800227,True
Joseph,Nguyen,Joseph_Nguyen@simmons.info,19910729,True
